raw_database_id,series,type,status,isLegacy,imageUrl,pokedexNumber,rarity,createdAt,cardNumber,price,possessions,cardName
4haKcwk2vXMzAFnNibdc,MC - MEGA「스타트 덱 100 배틀컬렉션」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgMC-744.png,,기타 AR,,MC-744,0,,
4ifrUBZgV401PxCuPJV9,sv4a -「샤이니트레저 ex」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV4a-326.png,,SSR,,SV4a-326,0,,후딘 ex
4iiCnzVPNaoHiEmWD0Lx,m2a -「메가드림」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-195.png,,AR,,M2a-195,0,,
4izNJRT3s9NultdEXkt8,s11 -「로스트어비스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11-101.png,,SR,,S11-101,0,,
4lwi4asFwVOWi2enqcHT,sm8b -「울트라샤이니」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_219.png,,SSR,,SM8b-219,0,,뮤츠 GX
4pfnlYTqwm7tmSx2Qavt,sv8 -「초전브레이커」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_127.png,,SR,,SV8-127,0,,규리의 눈빛
4rh2jXKGK3yTkOSUEBUv,sv1S -「스칼렛 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_091.png,,SR,,SV1S-091,0,,
54PHaCSNfB8acSM0WIcG,sm8b -「울트라샤이니」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_231.png,571,SSR,,SM8b-231,0,,조로아크 GX
5AZjGPdFxCc0Uv1cLCSs,s11a -「백열의 아르카나」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11a-086.png,,HR,,S11a-086,0,,
5AoNXQbWXsclb2tOGRAV,s11 -「로스트어비스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11-105.png,,SR,,S11-105,0,,
5EqRIXyh2w4snjh8IuJm,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_172.png,,S,,SM8b-172,0,,
5GgsbljJX1uPyZkCUbiq,sm6b -「챔피언로드」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_060.png,,SR,,SM6b-060,0,,
5HMd0Be1UcvC3QwRvX0o,s10P -「스페이스 저글러」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10P-070.png,,SR,,S10P-070,0,,
5JyaS7meBmMT3rXx4sbv,sv6a -「나이트원더러」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_082.png,,SR,,SV6a-082,0,,
5KM37B4YjxihK5JJDEIf,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_194.png,,SR,,SV8a-194,0,,추명
5MOormwEN4oQw3zIq9q8,sv2D -「클레이버스트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_099.png,,UR,,SV2D-099,0,,
5N44MLCCLoxqVSXl8K3Z,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-197.png,,CHR,,S8b-197,0,,
5NpretoptTioxslGP2JN,sv10 -「로켓단의 영광」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_129.png,,SAR,,SV10-129,0,,로켓단의 아테나
5OENHYH8yW26So35lv6F,sv2D -「클레이버스트」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_094.png,,SAR,,SV2D-094,0,,딩루 ex
5Pe1suSnauywa2gcNH3n,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_089.png,,AR,,SV11W-089,0,,
5Tpzk974Zf9NpleQBDsg,sv1V -「바이올렛 ex」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV1V-079.png,,AR,,SV1V-079,0,,
5VhwiWjjrFxgb65URmuM,sv3 - 「흑염의 지배자」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_123.png,,SR,,SV3-123,0,,
5XCviVzcFONhqkMVou4V,sv5K -「와일드포스」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_076.png,0987,AR,,SV5K-076,0,,날개치는머리
5XRVB81jSPJmNPahCppr,s8b -「VMAX 클라이맥스」,포켓몬,등급카드,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-252.png,384,CSR,,S8b-252,0,,레쿠쟈 Vmax
5a31S1nt606mb3NhUKLQ,sv2P -「스노해저드」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_085.png,,SR,,SV2P-085,0,,
5bJH1tO6X6mBFAndu4is,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_168.png,,S,,SM8b-168,0,,
5eSMxr0e9hlyWfx9OK3s,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-106.png,,SR,,S9-106,0,,
5fVBcnhjTlmUlnOj43e3,sv3 - 「흑염의 지배자」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_133.png,,SAR,,SV3-133,0,,
5lNiz0JwjyBNyR06h9aA,sv2D -「클레이버스트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_093.png,959,SAR,,SV2D-93,0,,두드리짱 ex
5lZwfqjPysc4yIH6eNDD,s11a -「백열의 아르카나」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS11a-073.png,,CHR,,S11a-073,0,,루브도
5oRFgFZZakcDesDsoou0,sv1a -「트리플렛비트」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV1a-079.png,910,AR,,SV1a-079,0,,악뜨거
5pJROqGth8LRoqrummjH,sv5a -「크림슨헤이즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_091.png,,SAR,,SV5a-091,0,,다투곰 붉은 달 ex
5t9K87SwhDMhI9CIKsHm,s8b -「VMAX 클라이맥스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-203.png,,CHR,,S8b-203,0,,내던숭이
5tEBIJzYrIkI9Wi9Vpmy,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_172.png,,SAR,,SV11W-172,0,,버프론 ex
5x1Zn2JOj7msNzFz7UVs,sv1a -「트리플렛비트」,포켓몬,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_097.png,,SAR,,SV1a-097,0,,라우드본 ex
5xkRMb54becSDNpF9ioD,s10P -「스페이스 저글러」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10P-085.png,,HR,,S10P-085,0,,
5zgmRCgySaia45QUhv06,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_104.png,,AR,,SV11B-104,0,,
62Ur341U7EFdPCQbkeMp,sv8a -「테라스탈 페스타 ex」,포켓몬,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_222.png,,SAR,,SV8a-222,0,,날뛰는우레 ex
67IKVHMYBy3tNMw9laZO,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_100.png,,AR,,SV11B-100,0,,불켜미
6Ez8ScCuOJLcOPtHSJO6,s12a -「VSTAR 유니버스」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-233.png,,SAR,,S12a-233,0,,레지기가스 Vstar
6Nc0gg3CurCFGrwkbAGi,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-065.png,2,AR,,M1L-065,0,,이상해풀
6Wp5TdRqyVUKZ6A9mUqf,sv6 -「변환의 가면」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_119.png,,SR,,SV6-119,0,,
6Zf5LIMXAY1FiO6mPn7E,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_177.png,,S,,SM8b-177,0,,
6bk9HCBOwzNF84jLGeIY,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-122.png,,HR,,S9-122,0,,
6cWy8kxwDqfwmeEftvev,sm11b -「드림리그」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgSM11b-054.png,25,CHR,,SM11b-054,0,,피카츄
6d9QClWBncEZtM6seyZM,s8b -「VMAX 클라이맥스」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-217.png,,CSR,,S8b-217,0,,번치코 Vmax
6gzSzh6jzxB4nA5k4rut,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-185.png,386,AR,,S12a-185,0,,테오키스
6owEl36o3faLwDr3aXVT,m1L -「메가 브레이브」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-078.png,,SR,,M1L-078,0,,
6rmEYshsKkZu1JWOC7wQ,s8b -「VMAX 클라이맥스」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-254.png,,CSR,,S8b-254,0,,해피너스 V
6y6NTN5D2slV8gYqjWhO,m2a -「메가드림」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-232.png,,MA,,M2a-232,0,,
6zPbHdKN33liuqWtj7AX,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_098.png,,AR,,SV11B-098,0,,달막화
704kkcYQREWN6JtmK5Cz,sv8a -「테라스탈 페스타 ex」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV8a-224.png,,SAR,,SV8a-224,0,,이브이 ex
70eDoeJ4HanUXWKutbLX,sv6 -「변환의 가면」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_126.png,,SAR,,SV6-126,0,,오거폰 화덕의 가면 ex
75MPSp1OBEDbHbGAfX9Q,sv10 -「로켓단의 영광」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_116.png,,SR,,SV10-116,0,,
78el0Z46XhvUhXrzV4iR,sv5K -「와일드포스」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_080.png,,AR,,SV5K-080,0,,
78xa4T2BFNnLrtX2py0J,s8b -「VMAX 클라이맥스」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-223.png,25,CSR,,S8b-223,0,,피카츄 Vmax
7AapXHJ0XO0VfbcEF8xN,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-192.png,,CHR,,S8b-192,0,,
7BjWd4DEDwIlpqtZpi0R,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-064.png,1,AR,,M1L-064,0,,이상해씨
7CkZZvZiQ83IpKIbWFT4,sv4M -「미래의 일섬」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_071.png,,AR,,SV4M-071,0,,
7E4lOSh1WOGRTiCtGB5y,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_107.png,,AR,,SV11B-107,0,,
7FG4RSTis2E0wbOmtqm9,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_101.png,,AR,,SV11W-101,0,,
7GbZcK9aZW8YyvRSksVh,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,,AR,,SV11W-098,0,,염무왕
7IQ5hzBCXmjRpcopjxf9,m2a -「메가드림」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-206.png,,AR,,M2a-206,0,,
7K3UM62fKqGSIhf1oKML,m2a -「메가드림」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-201.png,,AR,,M2a-201,0,,
7MfIcoNwMQ1tc5QDiZST,m2 -「인페르노X」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_107.png,,SR,,M2-107,0,,빛나
7Og69Hu3iXGtxCavn3rQ,sv7a -「낙원드래고나」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV7a-074.png,,AR,,SV7a-074,0,,애프룡
7P2xc4qL1sWXcqsDisan,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-179.png,647,AR,,S12a-179,0,,케르디오
7R0wJ9Gb9Mu7u2l0ualY,sv1S -「스칼렛 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_096.png,,SR,,SV1S-096,0,,
7TBxqOuloBM3zEbnwiD7,sv11W -「화이트플레어」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_159.png,,SR,,SV11W-159,0,,
7WPbUBX62rzrBKegpsfx,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_156.png,,AR,,SV11B-156,0,,
7X4fAZ4W7XA4hEurFek2,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_188.png,,SR,,SV8a-188,0,,네리네
7XyEqhDC18FTABj1nZ9g,sv1S -「스칼렛 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_102.png,,SAR,,SV1S-102,0,,위대한엄니 ex
7ZypI80YMYgETLFcolEP,m2 -「인페르노X」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2-098.png,,SR,,M2-098,0,,
7etYBEMBOAMKJ54RjfK1,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-066.png,,AR,,M1L-066,0,,
7i2vE0PQZHp93Q7K5aoo,sm10b -「스카이레전드」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_056.png,,SR,,SM10b-056,0,,
7plvb5aUanM1cvLgUShv,sv7 -「스텔라미라클」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_106.png,,AR,,SV7-106,0,,
7shBP5DhS22f9SyaBUCV,sv5a -「크림슨헤이즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_081.png,,SR,,SV5a-081,0,,
7t2AgB3yM6X8m1iQtFfd,sv4a -「샤이니트레저 ex」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgSV4a-348.png,282,SAR,,SV4a-348,0,,가디안 ex
82AsM1wJSdjoPbzwYqtZ,sv3 - 「흑염의 지배자」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_112.png,,AR,,SV3-112,0,,찌리배리
84AuGD2OlhykLpVcybqh,sv7 -「스텔라미라클」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_131.png,,SAR,,SV7-131,0,,브라이어
8Do9YxVEOA115TuM3QFK,s7R -「창공스트림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS7r-068.png,,SR,,S7r-068,0,,
8FbEmPXKX9bQcYsIxZDW,sv7 -「스텔라미라클」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_109.png,,AR,,SV7-109,0,,
8IrKOzELbiIpm8t5I8kt,sv5M -「사이버저지」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_096.png,,SAR,,SV5M-096,0,,벨의 진심
8LgmtzVI54dnWj8UmMtv,s12a -「VSTAR 유니버스」,서포트,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-236.png,,SAR,,S12a-236,0,,난천의 패기
8MbhQ8DK5BE5SYshW5DS,sv7 -「스텔라미라클」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_118.png,,SR,,SV7-118,0,,
8ODTiJR0nENBMgPMnQVS,s7R -「창공스트림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS7r-074.png,,SR,,S7r-074,0,,망나뇽 V
8Sy5E71BsTAMYWfIBHgd,sm12a -「TAG TEAM GX 태그올스타즈」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_190.png,,SR,,SM12a-190,0,,그린의 전략
8ViojzBGwUJTB9WZTUg7,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_207.png,,SSR,,SM8b-207,0,,
8ZfJ8fdFXb36DRxTZ3gH,sv5K -「와일드포스」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_074.png,,AR,,SV5K-074,0,,
8ZtWOM4btX0dqopXEcPy,s10P -「스페이스 저글러」,서포트,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10P-079.png,,SR,,S10P-079,0,,주혜
8cOWdM15KV6S2yPxgpaL,sv1S -「스칼렛 ex」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV1S-084.png,,AR,,SV1S-084,0,,킬리아
8gpu1OjBkoidHgcUQCHS,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_096.png,,AR,,SV11W-096,0,,뚜꾸리
8hplzoOJMow4RRp7bUQC,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_237.png,,SSR,,SM8b-237,0,,
8iY9xCrmNoRd8r8r6bSK,sv1S -「스칼렛 ex」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_100.png,,SR,,SV1S-100,0,,지니어
8jJY0qWHjlm9bi8ZhKau,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_145.png,,AR,,SV11B-145,0,,
8kbbF166w9kx1vHmaA8t,s10a -「다크판타스마」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10a-081.png,,,,S10a-081,0,,
8khnTGd4eEpVXHd1ew8B,sv1S -「스칼렛 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_094.png,1007,SR,,SV1S-094,0,,코라이돈 ex
8lDfmtkZyiqfePyGbZdE,s8b -「VMAX 클라이맥스」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-215.png,,CSR,,S8b-215,0,,이올브 Vmax
8sVByBM4UqRzMFLSO1iN,sv2a -「포켓몬 카드 151」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2a-200.png,3,SAR,,SV2a-200,0,,이상해꽃 ex
8zpShqRSUocghApterkQ,sv2a -「포켓몬 카드 151」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgSV2a-201.png,6,SAR,,SV2a-201,0,,리자몽 ex
902iWt4pnThpHhN4fjAQ,s11 -「로스트어비스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11-110.png,,SR,,S11-110,0,,
94ffIBjfYMbhA3bW9sGc,s8b -「VMAX 클라이맥스」,서포트,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-257.png,,SR,,S8b-257,0,,두송
9778gDH4aVEJ0Eg8hRjg,s10P -「스페이스 저글러」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10P-072.png,,SR,,S10P-072,0,,
98NdsMgkOeWRd72ivzDf,sv1S -「스칼렛 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_093.png,,SR,,SV1S-093,0,,
99Azv5xmhhPl18bhnmus,s11 -「로스트어비스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11-106.png,,SR,,S11-106,0,,프테라 V
99yHlgKuVD8BCQtJC8Wv,sv4a -「샤이니트레저 ex」,서포트,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_345.png,,SR,,SV4a-345,0,,팔데아의 학생
9B6jfWU5fwZYeUAXPIeb,s9a -「배틀리전」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS9a-070.png,,CHR,,S9a-070,0,,신비록
9BoedhCVlnSL9nu5NYKo,m1L -「메가 브레이브」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1L-073.png,,AR,,M1L-073,0,,
9DIt7fb7acSpgtVr4yQZ,sv5M -「사이버저지」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_089.png,,SR,,SV5M-089,0,,
9HE8trIwgacLagrHO87c,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,,AR,,SV11B-088,0,,샤비
9Mb0RkSSW8YUGINlpdyg,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-123.png,,HR,,S9-123,0,,
9NzLiFyEDJoHuWf21Nqu,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_156.png,,SR,,SM8b-156,0,,
9OBWnRWjqG66Dm3pLTMH,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_097.png,,AR,,SV11B-097,0,,비크티니
9OrIICPHpK68lDNWLHZ4,sv5K -「와일드포스」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_092.png,,SR,,SV5K-092,0,,
9Ph3kp0P4X91AWlqn5xr,sv1a -「트리플렛비트」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV1a-076.png,907,AR,,SV1a-076,0,,나로테
9RcNwF8X5bijpru0RFBq,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_091.png,,AR,,SV11B-091,0,,치릴리
9RiQ3xndyXCDAlhprVgc,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_122.png,,AR,,SV11B-122,0,,
9SEbEoDyUYiExoCDtVYV,sv2a -「포켓몬 카드 151」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2a-168.png,4,AR,,SV2a-168,0,,파이리
9T5BO65oMgmaPKIF7w9P,sv10 -「로켓단의 영광」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_110.png,,AR,,SV10-110,0,,
9TFQe1ApQKHWigiPGe6k,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-114.png,,SR,,S9-114,0,,체렌의 배려심
9TlDQVYEXz8W6uhK1qvN,sv9 -「배틀파트너즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_116.png,,SR,,SV9-116,0,,
9VJQn7AQrKoZph3fbTNR,sv5a -「크림슨헤이즈」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_073.png,,AR,,SV5a-073,0,,
9VnA8lQ8OL5ltK2KZs9Z,sv9a -「열풍의 아레나」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_073.png,,AR,,SV9a-073,0,,
9bL122vWO603pb9XYdnq,s6a -「이브이 히어로즈」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS6a-070.png,,SR,,S6a-070,0,,리피아 V
9cKpPoBM9LT99CZsFzls,sv8a -「테라스탈 페스타 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_203.png,,SAR,,SV8a-203,0,,파라블레이즈 ex
9f5J08kSfXTz452PvogL,s10a -「다크판타스마」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS10a-097.png,,,,S10a-097,0,,
9fyPXN3PPB0IHUXXcAhU,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_228.png,,SSR,,SM8b-228,0,,
9gXu3PLMLvrMw7LE1yc7,s11a -「백열의 아르카나」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11a-087.png,,HR,,S11a-087,0,,
9h3lK77oAIYIBx9l3P2r,m2a -「메가드림」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-231.png,,MA,,M2a-231,0,,
9hZepivdG5f1ewF5OOXd,sv7 -「스텔라미라클」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_120.png,,SR,,SV7-120,0,,
9iFbUwVEqeZzcafmCc9q,sv1S -「스칼렛 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_095.png,,SR,,SV1S-095,0,,
9jXq6A3oismf5o8sUgAv,sv9a -「열풍의 아레나」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_082.png,,SR,,SV9a-082,0,,
9kVsCHS61vrhic6L55uq,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-218.png,,SAR,,S12a-218,0,,라이코 V
9kXxP9qVATK3tNai2HQS,sv6 -「변환의 가면」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_107.png,,AR,,SV6-107,0,,
9pTKTPn3oowzeRFFdGJa,sv8 -「초전브레이커」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_119.png,,SR,,SV8-119,0,,
