raw_database_id,cardName,status,price,isLegacy,pokedexNumber,imageUrl,possessions,type,cardNumber,rarity,series,createdAt
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgMC-743.png,,,MC-743,기타 AR,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11a-091.png,,,S11a-091,HR,s11a -「백열의 아르카나」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_071.png,,,SV4M-071,AR,sv4M -「미래의 일섬」,
,파쪼옥,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_067.png,,,SV3a-067,AR,sv3a -「레이징서프」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_070.png,,,SV3a-070,AR,sv3a -「레이징서프」,
,치라치노,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_158.png,,,SV11B-158,AR,sv11B -「블랙볼트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_075.png,,,SV3a-075,SR,sv3a -「레이징서프」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_126.png,,,SV8-126,SR,sv8 -「초전브레이커」,
,카디나르마,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-080.png,,,SV1S-080,AR,sv1S -「스칼렛 ex」,
,카나리,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-220.png,,,M2a-220,SR,m2a -「메가드림」,
,바오키 Vstar,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-214.png,,포켓몬,S12a-214,SAR,s12a -「VSTAR 유니버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_082.png,,,SV5M-082,AR,sv5M -「사이버저지」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_154.png,,,SV11W-154,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_183.png,,,SM8b-183,S,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-222.png,,,M2a-222,SR,m2a -「메가드림」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11-107.png,,,S11-107,SR,s11 -「로스트어비스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_067.png,,,SV4K-067,AR,sv4K -「고대의 포효」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_185.png,,,SM8b-185,S,sm8b -「울트라샤이니」,
,삐,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV3-113.png,,,SV3-113,AR,sv3 - 「흑염의 지배자」,
,가라르의 동료들,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-255.png,,서포트,S8b-255,SR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_138.png,,,SV8-138,UR,sv8 -「초전브레이커」,
,야부엉,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV7-114.png,,,SV7-114,AR,sv7 -「스텔라미라클」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_067.png,,,SV5a-067,AR,sv5a -「크림슨헤이즈」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_093.png,,,SV11W-093,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_098.png,,,SV2D-098,UR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_132.png,,,SV6-132,UR,sv6 -「변환의 가면」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_107.png,,,SV11B-107,AR,sv11B -「블랙볼트」,
,날뛰는우레 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_095.png,,포켓몬,SV5K-095,SAR,sv5K -「와일드포스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_166.png,,,SV11B-166,SR,sv11B -「블랙볼트」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_074.png,,,SV5M-074,AR,sv5M -「사이버저지」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-084.png,,,S10a-084,,s10a -「다크판타스마」,
,모래털가죽 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_089.png,,포켓몬,SV4K-089,SAR,sv4K -「고대의 포효」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_126.png,,,SV7-126,SR,sv7 -「스텔라미라클」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_110.png,,,SV10-110,AR,sv10 -「로켓단의 영광」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_189.png,,,SV8a-189,SR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_093.png,,,SV1V-093,SR,sv1V -「바이올렛 ex」,
,글레이시아 Vstar,보유중,0,,471,https://mtg-kr.com/cardimage/poketcgS12a-217.png,,포켓몬,S12a-217,SAR,s12a -「VSTAR 유니버스」,
,해골몽,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-203.png,,,S12a-203,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_159.png,,,SM8b-159,SR,sm8b -「울트라샤이니」,
,히스이 대검귀 Vstar,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-230.png,,,S12a-230,SAR,s12a -「VSTAR 유니버스」,
,유채의 활기,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-240.png,,서포트,S12a-240,SAR,s12a -「VSTAR 유니버스」,
,흑마 버드렉스 Vmax,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-236.png,,,S8b-236,CSR,s8b -「VMAX 클라이맥스」,
,복숭악동 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_219.png,,,SV8a-219,SAR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9-102.png,,,S9-102,SR,s9 -「스타버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_148.png,,,SV11B-148,AR,sv11B -「블랙볼트」,
,귀뚤톡크,보유중,0,,402,https://mtg-kr.com/cardimage/poketcgS12a-174.png,,포켓몬,S12a-174,AR,s12a -「VSTAR 유니버스」,
,치라미,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_157.png,,,SV11B-157,AR,sv11B -「블랙볼트」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-212.png,,,M2a-212,AR,m2a -「메가드림」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_151.png,,,SV11W-151,AR,sv11W -「화이트플레어」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_082.png,,,SV2D-082,AR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-086.png,,,S9a-086,HR,s9a -「배틀리전」,
,불켜미,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_100.png,,,SV11B-100,AR,sv11B -「블랙볼트」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,,,SV11W-119,AR,sv11W -「화이트플레어」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-213.png,,,M2a-213,AR,m2a -「메가드림」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_118.png,,,SV10-118,SR,sv10 -「로켓단의 영광」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_120.png,,,SV7-120,SR,sv7 -「스텔라미라클」,
,야돈,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1V-082.png,,,SV1V-082,AR,sv1V -「바이올렛 ex」,
,N의 조로아크 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_127.png,,포켓몬,SV9-127,SAR,sv9 -「배틀파트너즈」,
,기로치 ex,보유중,0,,,https://mtg-kr.com/cardimage/poketcgM2a-244.png,,포켓몬,M2a-244,SAR,m2a -「메가드림」,
,블래키 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_217.png,,포켓몬,SV8a-217,SAR,sv8a -「테라스탈 페스타 ex」,
,명희,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_068.png,,,SM11b-068,SR,sm11b -「드림리그」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-078.png,,,M1S-078,SR,m1S -「메가 심포니아」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_180.png,,,SM8b-180,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_069.png,,,SV5a-069,AR,sv5a -「크림슨헤이즈」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_109.png,,,SV11W-109,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_166.png,,,SM8b-166,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_074.png,,,SV5a-074,AR,sv5a -「크림슨헤이즈」,
,M이상해꽃 EX,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_102.jpg,,포켓몬,102/100,SR,XY BREAK 확장팩 BASE PACK 20th Anniversary,
,제빈,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_091.png,,,SV7a-091,SAR,sv7a -「낙원드래고나」,
,굽이치는물결 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_094.png,,포켓몬,SV5K-094,SAR,sv5K -「와일드포스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_103.png,,,SV11W-103,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_133.png,,,SV6-133,UR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-256.png,,,S12a-256,SR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_095.png,,,SV5a-095,UR,sv5a -「크림슨헤이즈」,
,릴리에의 결심,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-085.png,,,M1L-085,SR,m1L -「메가 브레이브」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-067.png,,,M1S-067,AR,m1S -「메가 심포니아」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_182.png,,,SM8b-182,S,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_243.png,,,SM8b-243,SSR,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_070.png,,,SM11a-070,SR,sm11a -「리믹스바우트」,
,로켓단의 레트라,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_108.png,,포켓몬,SV10-108,AR,sv10 -「로켓단의 영광」,
,,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_055.png,,포켓몬,SM6a-055,SR,sm6a -「드래곤스톰」,
,앱솔,보유중,0,,359,https://mtg-kr.com/cardimage/poketcgS12a-191.png,,포켓몬,S12a-191,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_088.png,,,SV5a-088,SR,sv5a -「크림슨헤이즈」,
,해피너스 V,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-254.png,,,S8b-254,CSR,s8b -「VMAX 클라이맥스」,
,피카츄,보유중,0,,25,https://mtg-kr.com/cardimage/poketcgS10a-073.png,,포켓몬,S10a-073,CHR,s10a -「다크판타스마」,
,블루의 탐색,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_195.png,,서포트,SM12a-195,SR,sm12a -「TAG TEAM GX 태그올스타즈」,
,메가루카리오 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_088.png,,포켓몬,M1L-088,SAR,m1L -「메가 브레이브」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_073.png,,,SV5a-073,AR,sv5a -「크림슨헤이즈」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2-081.png,,,M2-081,AR,m2 -「인페르노X」,
,리파,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_091.png,,,SV4M-091,SAR,sv4M -「미래의 일섬」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-215.png,,,M2a-215,SR,m2a -「메가드림」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-080.png,,,S10P-080,HR,s10P -「스페이스 저글러」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_156.png,,,SV11B-156,AR,sv11B -「블랙볼트」,
,번치코 Vmax,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-217.png,,포켓몬,S8b-217,CSR,s8b -「VMAX 클라이맥스」,
,운향,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_100.png,,서포트,SV1a-100,SAR,sv1a -「트리플렛비트」,
,비브라바,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV7a-071.png,,,SV7a-071,AR,sv7a -「낙원드래고나」,
,위유이 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_092.png,,,SV2D-092,SAR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_106.png,,,SV1S-106,UR,sv1S -「스칼렛 ex」,
,리자몽 Vstar,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-212.png,,포켓몬,S12a-212,SAR,s12a -「VSTAR 유니버스」,
,난천의 패기,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-236.png,,서포트,S12a-236,SAR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_132.png,,,SV9-132,UR,sv9 -「배틀파트너즈」,
,,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_057.png,,포켓몬,SM10b-057,SR,sm10b -「스카이레전드」,
,드래피온 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-227.png,,,S12a-227,SAR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_089.png,,,SV2D-089,SR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_067.png,,,SM11a-067,SR,sm11a -「리믹스바우트」,
,블루의 탐색,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM9B/SM9b_062.png,,서포트,SM9b-062,SR,sm9b,
,기라티나 Vstar,등급카드,0,,,https://mtg-kr.com/cardimage/poketcgS11-125.png,,포켓몬,S11-125,UR,s11 -「로스트어비스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_080.png,,,SV7a-080,SR,sv7a -「낙원드래고나」,
,리자몽 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-211.png,,포켓몬,S12a-211,SAR,s12a -「VSTAR 유니버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_074.png,,,SV5K-074,AR,sv5K -「와일드포스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_071.png,,,SM11a-071,SR,sm11a -「리믹스바우트」,
,박사의 연구,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-245.png,,서포트,S12a-245,SR,s12a -「VSTAR 유니버스」,
,망나뇽 V,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS7r-074.png,,,S7r-074,SR,s7R -「창공스트림」,
,,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_056.png,,포켓몬,SM10b-056,SR,sm10b -「스카이레전드」,
,무한다이노 V,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-246.png,,포켓몬,S8b-246,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgSV7a-094.png,,,SV7a-094,UR,sv7a -「낙원드래고나」,
,이올브 Vmax,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-215.png,,포켓몬,S8b-215,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11-123.png,,,S11-123,HR,s11 -「로스트어비스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-079.png,,,S9a-079,SR,s9a -「배틀리전」,
,라우드본 ex,보유중,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_097.png,,포켓몬,SV1a-097,SAR,sv1a -「트리플렛비트」,
,피카츄,보유중,0,,25,https://mtg-kr.com/cardimage/poketcgS12a-205.png,,포켓몬,S12a-205,AR,s12a -「VSTAR 유니버스」,
,니드킹,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV2a-174.png,,,SV2a-174,AR,sv2a -「포켓몬 카드 151」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_139.png,,,SV11W-139,AR,sv11W -「화이트플레어」,
,버프론 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_172.png,,포켓몬,SV11W-172,SAR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_197.png,,,SM8b-197,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_110.png,,,SV7-110,AR,sv7 -「스텔라미라클」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2-108.png,,,M2-108,SR,m2 -「인페르노X」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_088.png,,,SV2D-088,SR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9-124.png,,,S9-124,HR,s9 -「스타버스」,
,다크펫,보유중,0,true,354,https://mtg-kr.com/cardimage/poketcgMC-749.png,,,MC-749,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,릴리에의 삐삐 ex,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgMC-765.png,,,MC-765,기타 AR,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-267.png,,서포트,S8b-267,SR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_073.png,,,SV4M-073,AR,sv4M -「미래의 일섬」,
,금랑,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-235.png,,서포트,S12a-235,SAR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_080.png,,,SV4M-080,SR,sv4M -「미래의 일섬」,
,글레이시아 V,보유중,0,,471,https://mtg-kr.com/cardimage/poketcgS6a-077.png,,포켓몬,S6a-077,SR,s6a -「이브이 히어로즈」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_170.png,,,SM8b-170,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_077.png,,,SV9a-077,SR,sv9a -「열풍의 아레나」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_082.png,,,SV7a-082,SR,sv7a -「낙원드래고나」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_109.png,,,SV7-109,AR,sv7 -「스텔라미라클」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_081.png,,,SV5M-081,AR,sv5M -「사이버저지」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-217.png,,,M2a-217,SR,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_091.png,,,SV5M-091,SR,sv5M -「사이버저지」,
,케르디오 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_169.png,,,SV11W-169,SAR,sv11W -「화이트플레어」,
,리오르,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-086.png,,포켓몬,SV1S-086,AR,sv1S -「스칼렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_112.png,,,SV11W-112,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_116.png,,,SV6-116,SR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_200.png,,,SM8b-200,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_096.png,,,SV1V-096,SR,sv1V -「바이올렛 ex」,
,다투곰 붉은 달 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_225.png,,,SV8a-225,SAR,sv8a -「테라스탈 페스타 ex」,
,테라파고스 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_130.png,,,SV7-130,SAR,sv7 -「스텔라미라클」,
,야청,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-271.png,,서포트,S8b-271,SR,s8b -「VMAX 클라이맥스」,
