raw_database_id,pokedexNumber,cardName,rarity,series,cardNumber,type,imageUrl,status,price
OcML1qoplvhxvIQM29hL,764,큐아링,AR,s12a -「VSTAR 유니버스」,S12a-187,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-187.png,보유중,0
oYICU0NM7E9MYXkmB13E,386,테오키스,AR,s12a -「VSTAR 유니버스」,S12a-185,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-185.png,보유중,0
fvBFwzbSCNhMJBva7XRI,334,파비코리,AR,s12a -「VSTAR 유니버스」,S12a-194,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-194.png,보유중,0
Dc89CYNiwdcfzghk5GY8,,파이어&썬더&프리져 GX,SR,sm10b -「스카이레전드」,SM10b-059,포켓몬,https://mtg-kr.com/cardimage/poketcgSM10b-059.png,보유중,0
rmlIvzZCk0Barj3uQVpL,,파이어&썬더&프리져 GX,SR,sm10b -「스카이레전드」,SM10b-060,포켓몬,https://mtg-kr.com/cardimage/poketcgSM10b-060.png,보유중,0
PWchRQBZ4HxUyQR6WqEN,828,폭슬라이,AR,s12a -「VSTAR 유니버스」,S12a-192,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-192.png,보유중,0
iVsXJI1gMkouvSnaXGkB,,피죤,AR,sv3 - 「흑염의 지배자」,SV3-119,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_119.png,보유중,0
gSonUJMlnDZCBVUOyj91,,피죤투 ex,SSR,sv4a -「샤이니트레저 ex」,SV4a-335,포켓몬,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,보유중,0
YyYBThQ6KzeFsJ6zMlRd,,피죤투 ex,SAR,sv3 - 「흑염의 지배자」,SV3-136,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_136.png,보유중,0
HxBNenVsSlBp4eFEGNP7,25,피카츄,AR,sv2a -「포켓몬 카드 151」,SV2a-173,포켓몬,https://mtg-kr.com/cardimage/poketcgSV2a-173.png,보유중,0
aB2WbnpZYlUDP7v47AGf,25,피카츄,CHR,sm11b -「드림리그」,SM11b-054,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_054.png,미보유,0
Bk0HCzrEwuHOXHWbVXv2,25,피카츄,AR,s12a -「VSTAR 유니버스」,S12a-205,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-205.png,보유중,0
AEZwtmaojcXbr3MGXmIE,25,피카츄,CHR,s10a -「다크판타스마」,S10a-073,포켓몬,https://mtg-kr.com/cardimage/poketcgS10a-073.png,보유중,0
NxD8Py3y6k1F434vNkWZ,25,피카츄,PROMO,PROMO,SV-P-126,포켓몬,https://mtg-kr.com/cardimage/poketcgSV-P-126.png,보유중,0
fdUjlfL4eJZuPJemJRD1,25,피카츄,PROMO,PROMO,SV-P-160,포켓몬,https://mtg-kr.com/cardimage/poketcgSV-P-160.png,보유중,0
fdLnyEto9e3RWFrAyE9Q,25,피카츄 EX,SR,XY BREAK 확장팩 BASE PACK 20th Anniversary,107/100,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_107.jpg,보유중,0
RLRDqQtGuZww7zEmU2iA,25,피카츄 ex,SAR,sv8 -「초전브레이커」,SV8-132,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_132.png,미보유,0
Vwy1ZdrYZGUnSkenaE3V,25,피카츄 ex,SAR,m2a -「메가드림」,M2a-234,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-234.png,보유중,0
MxxIL3FPLu2IxJ67MOJZ,25,피카츄 V,CSR,s8b -「VMAX 클라이맥스」,S8b-222,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-222.png,등급카드,0
pnAuK71evNHeaSAv9YEK,25,피카츄 V,CSR,s8b -「VMAX 클라이맥스」,S8b-222,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-222.png,미보유,0
urfy4YOH5ov3iDgYLKPf,25,피카츄 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-223,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-223.png,미보유,0
vPxa0GUfk1LWUb8PIZKK,25,피카츄ex,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-764,포켓몬,https://mtg-kr.com/cardimage/poketcgMC-764.png,미보유,0
Sk7IKs2TR1JrThGoSvwN,,하랑우탄,CHR,s8b -「VMAX 클라이맥스」,S8b-212,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-212.png,보유중,0
mvxfkRRPHREsBmjPdNWQ,65,후딘 ex,SAR,sv2a -「포켓몬 카드 151」,SV2a-203,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_203.png,보유중,0
o2iocMgZwF17cW9jjvWY,706,히스이 미끄래곤,AR,s12a -「VSTAR 유니버스」,S12a-196,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-196.png,보유중,0
3wbZf4jBjMk9VZgG4DYW,100,히스이 찌리리공,AR,s12a -「VSTAR 유니버스」,S12a-173,포켓몬,%ED%9E%88%EC%8A%A4%EC%9D%B4_%EC%B0%8C%EB%A6%AC%EB%A6%AC%EA%B3%B5_S12a_173_KOR.png,보유중,0
6Fl90DyPWvCCPDJ4FhfX,,,SSR,sv4a -「샤이니트레저 ex」,SV4a-320,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_320.png,미보유,0
3yDRkpsAHb8UNlcoRrVw,,,SR,sm6b -「챔피언로드」,SM6b-056,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_056.png,미보유,0
J0rsYBqvWbamWe1X781K,,,SR,sm6b -「챔피언로드」,SM6b-055,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_055.png,미보유,0
M3Ed0SieF7hQfAmNubfA,,,SR,sm6b -「챔피언로드」,SM6b-058,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_058.png,미보유,0
Ve6l6J30g6aJIppNoqL0,,,SR,sm6b -「챔피언로드」,SM6b-054,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_054.png,미보유,0
nGzENf87eaVFnbobCmzQ,,,SR,sm6b -「챔피언로드」,SM6b-057,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_057.png,미보유,0
xKMIPNYN0J2HIDn0vY8r,,,SR,sm6b -「챔피언로드」,SM6b-059,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_059.png,미보유,0
0nMJyrGZ720L4d0ElcMM,,,SR,sm6a -「드래곤스톰」,SM6a-056,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_056.png,미보유,0
9w6OS8Ec5PJ0022SaBwB,,,SR,sm6a -「드래곤스톰」,SM6a-055,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_055.png,미보유,0
J0Dc7QlIfaenZGPgWPwU,,,SR,sm6a -「드래곤스톰」,SM6a-057,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_057.png,미보유,0
ai0Xm4GQqLD0uGLR9BUh,,,SR,sm6a -「드래곤스톰」,SM6a-054,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_054.png,미보유,0
AqF0mYn5AXjisJKtTjCk,,,SR,sm10b -「스카이레전드」,SM10b-057,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_057.png,미보유,0
BSH8bxIHtzbHdvywnOPt,,,SR,sm10b -「스카이레전드」,SM10b-056,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_056.png,미보유,0
Sugc1vdeLjgceXbNM6vw,,,SR,sm10b -「스카이레전드」,SM10b-058,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_058.png,미보유,0
aJFdZ2xOAfiqB1gph2o1,,,SR,sm10b -「스카이레전드」,SM10b-055,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_055.png,미보유,0
McVtvCD3Ed55LavZxACI,,,UR,s10P -「스페이스 저글러」,S10P-086,포켓몬,https://mtg-kr.com/cardimage/poketcgS10P-086.png,미보유,0
vJ7MmlR2UJLU91vCG2jG,,딩루 ex,SAR,sv2D -「클레이버스트」,SV2D-094,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_094.png,미보유,0
hETm7qCVcNb11H0jANu7,,따라큐,AR,sv4a -「샤이니트레저 ex」,SV4a-341,포켓몬,https://mtg-kr.com/cardimage/poketcgSV4a-341.png,보유중,0
J7T5Tikx8cYEwHar2RxH,,따라큐,CHR,sm11b -「드림리그」,SM11b-058,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_058.png,미보유,0
vUSXaRYE8zivbfC2zA7v,,따라큐 V,CSR,s8b -「VMAX 클라이맥스」,S8b-233,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-233.png,미보유,0
Quc2ZhQ9HAvCD4YsKdY7,,따라큐 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-234,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-234.png,보유중,0
ja0d85Zlf6v7g1y6WbH1,,딱정곤,AR,sv11B -「블랙볼트」,SV11B-094,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_094.png,보유중,0
ZMJdaJY4eVT036WJoFYd,,때때무노,AR,sv7a -「낙원드래고나」,SV7a-072,포켓몬,https://mtg-kr.com/cardimage/poketcgSV7a-072.png,보유중,0
dt4KtgYoH6MxmWNoszOb,,떨구새,AR,sv1V -「바이올렛 ex」,SV1V-089,포켓몬,https://mtg-kr.com/cardimage/poketcgSV1V-089.png,보유중,0
6Xcwimt6HLskkwmJhIpC,,또가스,CHR,sm11b -「드림리그」,SM11b-056,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_056.png,미보유,0
QdbFipYjab7Mea4iCBFH,,뜨아거,AR,sv1a -「트리플렛비트」,SV1a-078,포켓몬,https://mtg-kr.com/cardimage/poketcgSV1a-078.png,보유중,0
BikkcnbPUG7pRTIGaK4D,,라우드본 ex,SAR,sv1a -「트리플렛비트」,SV1a-097,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_097.png,보유중,0
HaL7CKEYu6ejAtXyf06U,,라이코 V,SAR,s12a -「VSTAR 유니버스」,S12a-218,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-218.png,보유중,0
3mDLbf8N2IqbOEc1UqFh,,라티아스 ex,SAR,sv7a -「낙원드래고나」,SV7a-087,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_087.png,보유중,0
n5nba8zateEnk97qqLDr,,라티아스 ex,SR,sv7a -「낙원드래고나」,SV7a-078,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_078.png,미보유,0
0linzz0a5UplY7nhVHwx,,라티오스,AR,sv7a -「낙원드래고나」,SV7a-070,포켓몬,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,보유중,0
kfugyDlu914WcWwFXF33,,라티오스,AR,sv7a -「낙원드래고나」,SV7a-070,포켓몬,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,보유중,0
owflUPeV2rg5adxLNQwg,,라프라스 ex,SR,sv7 -「스텔라미라클」,SV7-117,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_117.png,미보유,0
Ekb3V0qWgHtHWbHneDJw,,라플레시아 GX,SR,sm11b -「드림리그」,SM11b-062,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_062.png,미보유,0
uhZiuw4lrU2E8EepWZEl,,랄토스,AR,sv1S -「스칼렛 ex」,SV1S-083,포켓몬,https://mtg-kr.com/cardimage/poketcgSV1S-083.png,보유중,0
4D5U30gYZU28zVBW7i0S,,램프라,AR,sv11B -「블랙볼트」,SV11B-101,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_101.png,보유중,0
HsWqo0O0FWjZhqh95kBG,,러브로스 V,CSR,s10a -「다크판타스마」,S10a-088,포켓몬,https://mtg-kr.com/cardimage/poketcgS10a-088.png,미보유,0
aqsUw7jBZTTowhTfh37z,,레시라무,없음,s8a-P -「25주년 프로모팩」,S8a-P-20,포켓몬,https://k-tcgpanda.com/cardimg/S/S8a-P/%EB%A0%88%EC%8B%9C%EB%9D%BC%EB%AC%B4_S8a-P_016_KOR.jpg,보유중,0
1NsgPiZBhNCBWzRIaqHD,,레시라무 ex,BWR,sv11W -「화이트플레어」,SV11W-174,포켓몬,https://mtg-kr.com/cardimage/poketcgSV11W-174.png,등급카드,0
pcYbiY9hhq8yDYUmCBl5,,레시라무 ex,SAR,sv11W -「화이트플레어」,SV11W-168,포켓몬,https://mtg-kr.com/cardimage/poketcgSV11W-168.png,등급카드,0
cey3VIzP996Q1iUnZEci,,레시라무 GX,SSR,sm8b -「울트라샤이니」,SM8b-211,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_211.png,미보유,0
dlTateGzgsamqbdDPBTG,,레시라무 V,SR,s11a -「백열의 아르카나」,S11a-076,포켓몬,https://mtg-kr.com/cardimage/poketcgS11a-076.png,미보유,0
WvPIWKyixJKXD6VlYXnQ,,레시라무&제크로무 GX,SR,sm11b -「드림리그」,SM11b-064,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_064.png,미보유,0
2WEkJKnnnEXWBorkxy6n,,레어코일,AR,sv8 -「초전브레이커」,SV8-112,포켓몬,https://mtg-kr.com/cardimage/poketcgSV8-112.png,보유중,0
Ypl5SK3YcXMSSDqQU2xx,,레지기가스 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-233,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-233.png,미보유,0
4YJSee16SlxIIIbtHDKv,,레쿠쟈 GX,SSR,sm8b -「울트라샤이니」,SM8b-240,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_240.png,등급카드,0
lu4lJMTpnP9UFlITkx7k,,레쿠쟈 V,SR,s7R -「창공스트림」,S7r-076,포켓몬,https://mtg-kr.com/cardimage/poketcgS7R-076.png,보유중,0
1OxlLAOiQPSr7FpnzHF5,,레쿠쟈 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-252,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-252.png,등급카드,0
Wi9MbZEYb4h9Vxd6BcHM,,로즈레이드,CHR,s9a -「배틀리전」,S9a-068,포켓몬,https://mtg-kr.com/cardimage/poketcgS9a-068.png,보유중,0
ceZcIGDRuyKX3axOI9b1,,로켓단의 니드킹 ex,SAR,sv10 -「로켓단의 영광」,SV10-126,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_126.png,미보유,0
9pUBA6QmmlIFpP5s2mog,,로켓단의 레트라,AR,sv10 -「로켓단의 영광」,SV10-108,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_108.png,보유중,0
jQVkvyrhladxl4TyDr0j,,로켓단의 뮤츠 ex,SAR,sv10 -「로켓단의 영광」,SV10-125,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_125.png,미보유,0
gVaubspM2I90c7tzG5jT,,로켓단의 뮤츠 ex,SAR,m2a -「메가드림」,M2a-237,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-237.png,미보유,0
1U161hPrbNM4bKQC66y3,,로켓단의 비주기,SAR,sv10 -「로켓단의 영광」,SV10-128,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_128.png,보유중,0
bacVz4HR3rPPftOe2HPS,,로켓단의 비주기,SR,sv10 -「로켓단의 영광」,SV10-121,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_121.png,보유중,0
n5dVAdePtbFcmeUQxtvh,,로켓단의 아테나,SAR,sv10 -「로켓단의 영광」,SV10-129,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_129.png,미보유,0
QlIxczU2WAzdifdY01qo,,로켓단의 크로뱃 ex,SAR,sv10 -「로켓단의 영광」,SV10-127,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_127.png,미보유,0
KKLPLotEhgO11kB1CwuT,,로켓단의 파이어 ex,SAR,sv10 -「로켓단의 영광」,SV10-124,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_124.png,미보유,0
jX5Me8ytCMkyDpgyoziq,,로토무 ex,SAR,m2 -「인페르노X」,M2-112,포켓몬,https://mtg-kr.com/cardimage/poketcgM2-112.png,미보유,0
Ez5Dcb4OrjWvsWEvmLm6,,로토무 V,SR,s11 -「로스트어비스」,S11-104,포켓몬,https://mtg-kr.com/cardimage/poketcgS11-104.png,미보유,0
TXc5WZAifJo5fe5mPxZr,,루가루암,AR,sv9 -「배틀파트너즈」,SV9-107,포켓몬,https://mtg-kr.com/cardimage/poketcgSV9-107.png,보유중,0
u2Ie2J5RuAf7FRjJPygE,,루브도,CHR,s11a -「백열의 아르카나」,S11a-073,포켓몬,https://mtg-kr.com/cardimage/poketcgS11a-073.png,보유중,0
L0ve4O9WaoBH09xPheZ0,,루주라,CHR,s11a -「백열의 아르카나」,S11a-071,포켓몬,https://mtg-kr.com/cardimage/poketcgS11a-071.png,보유중,0
VC11LTQyC0wAN4ZyPUJP,,루카리오 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-226,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-226.png,미보유,0
CIkssjIf3aaxtWHoBIoi,,리오르,AR,sv1S -「스칼렛 ex」,SV1S-086,포켓몬,https://mtg-kr.com/cardimage/poketcgSV1S-086.png,보유중,0
3vrG7y652j0YbADz3G2E,,리오르,AR,s12a -「VSTAR 유니버스」,S12a-201,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-201.png,보유중,0
xaO4K5BVOrdgvvMiNIG6,5,리자드,AR,sv2a -「포켓몬 카드 151」,SV2a-169,포켓몬,https://mtg-kr.com/cardimage/poketcgSV2a-169.png,보유중,0
vlzX0vwhcI0SCtfhX9O6,,리자몽,CHR,s8b -「VMAX 클라이맥스」,S8b-187,포켓몬,https://mtg-kr.com/cardimage/poketcgS8b-187.png,보유중,0
JpBPEyoxoga2B7zwAPcc,,리자몽 EX,SR,XY BREAK 확장팩 BASE PACK 20th Anniversary,103/100,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_103.jpg,미보유,0
SPsSB8atFAr5JcWkOAOF,,리자몽 ex,SSR,sv4a -「샤이니트레저 ex」,SV4a-331,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_331.png,보유중,0
DNx5OL4VHH2vdne1wZMT,,리자몽 ex,SR,sv3 - 「흑염의 지배자」,SV3-125,포켓몬,https://mtg-kr.com/cardimage/poketcgSV3-125.png,보유중,0
vOu7RA9NlMpLhPctfQMD,,리자몽 ex,SAR,sv3 - 「흑염의 지배자」,SV3-134,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_134.png,미보유,0
DCCE7wHwuKAzV2N8Qo8K,,리자몽 ex,SR,sv2a -「포켓몬 카드 151」,SV2a-185,포켓몬,https://mtg-kr.com/cardimage/poketcgSV2a-185.png,보유중,0
TRmTWqv3VELEg4yO7Ygw,,리자몽 GX,SSR,sm8b -「울트라샤이니」,SM8b-209,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_209.png,미보유,0
5CtjgsxVgCIC2gvHa8pS,,리자몽 V,SR,s9 -「스타버스」,S9-103,포켓몬,https://mtg-kr.com/cardimage/poketcgS9-103.png,보유중,0
BEPcYIOlONW28IAxMUgO,,리자몽 V,SAR,s12a -「VSTAR 유니버스」,S12a-211,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-211.png,보유중,0
AiryzM0PGECGL9OCWh0Z,,리자몽 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-212,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-212.png,미보유,0
azgRPOx7dUEcgi51jWEt,,리자몽ex,PROMO,PROMO,SV-P-163,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_163.png,보유중,0
YCzC2nGjOJ4FKL25aTiJ,282,메가가디안 ex,MUR,m1S -「메가 심포니아」,M1S-092,포켓몬,https://mtg-kr.com/cardimage/poketcgM1S-092.png,미보유,0
ALW01OwU6IriYkIxkFCS,,메가루카리오 ex,SAR,m1L -「메가 브레이브」, M1L-088,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_088.png,미보유,0
LeKzDuoio6QvSCQVSfGI,,메가루카리오 ex,MUR,m1L -「메가 브레이브」,M1L-092,포켓몬,https://mtg-kr.com/cardimage/poketcgM1L-092.png,미보유,0
abE9NkDvMLaDF2Yd0EnR,282,메가가디안 ex,SAR,m1S -「메가 심포니아」,M1S-087,포켓몬,https://mtg-kr.com/cardimage/poketcgM1S-087.png,미보유,0
5eBHWrPLpfV1q3mZbwfB,,메가곤율거니 ex,SAR,m2a -「메가드림」,M2a-241,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-241.png,보유중,0
LAMTsRGINQhbqS2nHL1z,,메가눈여아 ex,SAR,m2a -「메가드림」,M2a-233,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-233.png,미보유,0
204H4AGz8PaRAntTjCLu,719,메가디안시 ex,MA,m2a -「메가드림」,M2a-227,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-227.png,미보유,0
5gs5gh6MOBX35L5G6d8u,719,메가디안시 ex,SAR,m2a -「메가드림」,M2a-238,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-238.png,보유중,0
tV7Hje1DjVRmmdFnri5o,,메가라티아스 ex,SAR,m1S -「메가 심포니아」,M1S-088,포켓몬,https://mtg-kr.com/cardimage/poketcgM1S-088.png,미보유,0
L6voZ9YSzI3OdJKMAgcI,,메가루차불 ex,SAR,m2a -「메가드림」,M2a-239,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-239.png,미보유,0
MoNkOufXCXO8SrZmEgmm,,메가리자몽X ex,MUR,m2 -「인페르노X」,M2-116,포켓몬,https://k-tcgpanda.com/cardimg/M/M2/%EB%A9%94%EA%B0%80%20%EB%A6%AC%EC%9E%90%EB%AA%BDX%20ex_M2_116_KOR.png,미보유,0
vRSoGnneptQcpDgsXcB2,,메가리자몽X ex,SAR,m2 -「인페르노X」,M2-110,포켓몬,https://mtg-kr.com/cardimage/poketcgM2-110.png,미보유,0
GUegJoP95b7qu5Xg1u2r,,메가망나뇽 ex,SAR,m2a -「메가드림」,M2a-246,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-246.png,미보유,0
lMIygg8HYd0D9DNhbxxj,,메가샤크니아 ex,SAR,m2 -「인페르노X」,M2-113,포켓몬,https://mtg-kr.com/cardimage/poketcgM2-113.png,미보유,0
g1YrnOfKs6lOHiqEHEBg,,메가앱솔 ex,SAR,m1L -「메가 브레이브」,M1L-089,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_089.png,보유중,0
FINEIeyGn6D7DsGfOgrQ,,메가염무왕 ex,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-762,포켓몬,https://mtg-kr.com/cardimage/poketcgMC-762.png,보유중,0
5gD8siJGfW3HKCzEuEDA,,메가이상해꽃,SAR,m1L -「메가 브레이브」,M1L-087,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_087.png,보유중,0
RcGveOejfPYbssGcCnJE,3,메가이상해꽃 ex,SR,m1L -「메가 브레이브」,M1L-076,포켓몬,https://mtg-kr.com/cardimage/poketcgM1L-076.png,미보유,0
6pTWxb0Bi1DaECsulUip,3,메가이상해꽃 ex (일판),SAR,m1L -「메가 브레이브」,M1L-087,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_087.png,미보유,0
Kl9OvbupeuN1l2ove9SW,,메가이어롭 ex,SAR,m2 -「인페르노X」,M2-114,포켓몬,https://mtg-kr.com/cardimage/poketcgM2-114.png,보유중,0
hVEPFSd6bwXjLclFpLa5,,메가자리 ex,SAR,sv9a -「열풍의 아레나」,SV9a-085,포켓몬,https://mtg-kr.com/cardimage/poketcgSV9a-085.png,미보유,0
U9MwvdTivLPbvSyieezf,,메가장크로다일 ex,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-763,포켓몬,https://mtg-kr.com/cardimage/poketcgMC-763.png,보유중,0
uiZfPx1tnRt5kUYFD7jv,,메가저리더프 ex,SAR,m2a -「메가드림」,M2a-235,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-235.png,미보유,0
epdfZ2u3awNJ0VKV2ZCq,,메가캥카 ex,SAR,m1S -「메가 심포니아」,M1S-089,포켓몬,https://mtg-kr.com/cardimage/poketcgM1S-089.png,미보유,0
RQdowNhO8rGCzJ9ncLiS,,메가팬텀 ex,SAR,m2a -「메가드림」,M2a-240,포켓몬,https://mtg-kr.com/cardimage/poketcgM2a-240.png,보유중,0
KjjEvktlUY15Ggwv8zH6,,메더,AR,sv8 -「초전브레이커」,SV8-113,포켓몬,https://mtg-kr.com/cardimage/poketcgSV8-113.png,보유중,0
zR9GkYXsJMfeJZyAZxhd,,메로엣타 ex,SAR,sv11B -「블랙볼트」,SV11B-170,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_170.png,보유중,0
VHTdIc3E4xo9aAGxqAMj,,메리프,AR,s12a -「VSTAR 유니버스」,S12a-209,포켓몬,https://mtg-kr.com/cardimage/poketcgS12a-209.png,보유중,0
HXaUmKrc6Nu8iKIVUVHq,,모래털가죽 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-215,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_215.png,미보유,0
7u8UGaMetZh9rv2k1qMX,,모래털가죽 ex,SAR,sv4K -「고대의 포효」,SV4K-089,포켓몬,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_089.png,미보유,0
XhnWsZXoNt9e0f3TTnOi,,모르페코,AR,sv4K -「고대의 포효」,SV4K-076,포켓몬,https://mtg-kr.com/cardimage/poketcgSV4K-076.png,보유중,0
LF2496vMO6CMGYRquaB7,,모르페코 V-UNION_1,CSR,s8b -「VMAX 클라이맥스」,S8b-226,포켓몬,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg,미보유,0
j7rmW4qkA38sNqJ5ovHG,,모르페코 V-UNION_2,CSR,s8b -「VMAX 클라이맥스」,S8b-227,포켓몬,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg,미보유,0
