raw_database_id,pokedexNumber,isLegacy,cardName,imageUrl,type,possessions,status,series,cardNumber,rarity,createdAt,price
,,true,,https://mtg-kr.com/cardimage/poketcgMC-743.png,,,미보유,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-743,기타 AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11a-091.png,,,미보유,s11a -「백열의 아르카나」,S11a-091,HR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_071.png,,,보유중,sv4M -「미래의 일섬」,SV4M-071,AR,,0
,,true,파쪼옥,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_067.png,,,보유중,sv3a -「레이징서프」,SV3a-067,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_070.png,,,보유중,sv3a -「레이징서프」,SV3a-070,AR,,0
,,true,치라치노,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_158.png,,,보유중,sv11B -「블랙볼트」,SV11B-158,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_075.png,,,미보유,sv3a -「레이징서프」,SV3a-075,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_126.png,,,미보유,sv8 -「초전브레이커」,SV8-126,SR,,0
,,true,카디나르마,https://mtg-kr.com/cardimage/poketcgSV1S-080.png,,,보유중,sv1S -「스칼렛 ex」,SV1S-080,AR,,0
,,true,카나리,https://mtg-kr.com/cardimage/poketcgM2a-220.png,,,미보유,m2a -「메가드림」,M2a-220,SR,,0
,,true,바오키 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-214.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-214,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_082.png,,,보유중,sv5M -「사이버저지」,SV5M-082,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_154.png,,,보유중,sv11W -「화이트플레어」,SV11W-154,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_183.png,,,미보유,sm8b -「울트라샤이니」,SM8b-183,S,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-222.png,,,미보유,m2a -「메가드림」,M2a-222,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11-107.png,,,미보유,s11 -「로스트어비스」,S11-107,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_067.png,,,보유중,sv4K -「고대의 포효」,SV4K-067,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_185.png,,,미보유,sm8b -「울트라샤이니」,SM8b-185,S,,0
,,true,삐,https://mtg-kr.com/cardimage/poketcgSV3-113.png,,,보유중,sv3 - 「흑염의 지배자」,SV3-113,AR,,0
,,true,가라르의 동료들,https://mtg-kr.com/cardimage/poketcgS8b-255.png,서포트,,보유중,s8b -「VMAX 클라이맥스」,S8b-255,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_138.png,,,미보유,sv8 -「초전브레이커」,SV8-138,UR,,0
,,true,야부엉,https://mtg-kr.com/cardimage/poketcgSV7-114.png,,,보유중,sv7 -「스텔라미라클」,SV7-114,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_067.png,,,보유중,sv5a -「크림슨헤이즈」,SV5a-067,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_093.png,,,보유중,sv11W -「화이트플레어」,SV11W-093,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_098.png,,,미보유,sv2D -「클레이버스트」,SV2D-098,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_132.png,,,미보유,sv6 -「변환의 가면」,SV6-132,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_107.png,,,보유중,sv11B -「블랙볼트」,SV11B-107,AR,,0
,,,날뛰는우레 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_095.png,포켓몬,,미보유,sv5K -「와일드포스」,SV5K-095,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_166.png,,,미보유,sv11B -「블랙볼트」,SV11B-166,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_074.png,,,보유중,sv5M -「사이버저지」,SV5M-074,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-084.png,,,미보유,s10a -「다크판타스마」,S10a-084,,,0
,,true,모래털가죽 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_089.png,포켓몬,,미보유,sv4K -「고대의 포효」,SV4K-089,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_126.png,,,미보유,sv7 -「스텔라미라클」,SV7-126,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_110.png,,,보유중,sv10 -「로켓단의 영광」,SV10-110,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_189.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-189,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_093.png,,,미보유,sv1V -「바이올렛 ex」,SV1V-093,SR,,0
,471,,글레이시아 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-217.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-217,SAR,,0
,,true,해골몽,https://mtg-kr.com/cardimage/poketcgS12a-203.png,,,보유중,s12a -「VSTAR 유니버스」,S12a-203,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_159.png,,,미보유,sm8b -「울트라샤이니」,SM8b-159,SR,,0
,,true,히스이 대검귀 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-230.png,,,미보유,s12a -「VSTAR 유니버스」,S12a-230,SAR,,0
,,true,유채의 활기,https://mtg-kr.com/cardimage/poketcgS12a-240.png,서포트,,미보유,s12a -「VSTAR 유니버스」,S12a-240,SAR,,0
,,true,흑마 버드렉스 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-236.png,,,미보유,s8b -「VMAX 클라이맥스」,S8b-236,CSR,,0
,,true,복숭악동 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_219.png,,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-219,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-102.png,,,미보유,s9 -「스타버스」,S9-102,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_148.png,,,보유중,sv11B -「블랙볼트」,SV11B-148,AR,,0
,402,,귀뚤톡크,https://mtg-kr.com/cardimage/poketcgS12a-174.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-174,AR,,0
,,true,치라미,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_157.png,,,보유중,sv11B -「블랙볼트」,SV11B-157,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-212.png,,,보유중,m2a -「메가드림」,M2a-212,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_151.png,,,보유중,sv11W -「화이트플레어」,SV11W-151,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_082.png,,,보유중,sv2D -「클레이버스트」,SV2D-082,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9a-086.png,,,미보유,s9a -「배틀리전」,S9a-086,HR,,0
,,true,불켜미,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_100.png,,,보유중,sv11B -「블랙볼트」,SV11B-100,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_119.png,,,보유중,sv11W -「화이트플레어」,SV11W-119,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-213.png,,,보유중,m2a -「메가드림」,M2a-213,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_118.png,,,보유중,sv10 -「로켓단의 영광」,SV10-118,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_120.png,,,미보유,sv7 -「스텔라미라클」,SV7-120,SR,,0
,,true,야돈,https://mtg-kr.com/cardimage/poketcgSV1V-082.png,,,보유중,sv1V -「바이올렛 ex」,SV1V-082,AR,,0
,,,N의 조로아크 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_127.png,포켓몬,,미보유,sv9 -「배틀파트너즈」,SV9-127,SAR,,0
,,,기로치 ex,https://mtg-kr.com/cardimage/poketcgM2a-244.png,포켓몬,,보유중,m2a -「메가드림」,M2a-244,SAR,,0
,,,블래키 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_217.png,포켓몬,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-217,SAR,,0
,,true,명희,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_068.png,,,미보유,sm11b -「드림리그」,SM11b-068,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-078.png,,,미보유,m1S -「메가 심포니아」,M1S-078,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_180.png,,,미보유,sm8b -「울트라샤이니」,SM8b-180,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_069.png,,,보유중,sv5a -「크림슨헤이즈」,SV5a-069,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_109.png,,,보유중,sv11W -「화이트플레어」,SV11W-109,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_166.png,,,미보유,sm8b -「울트라샤이니」,SM8b-166,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_074.png,,,보유중,sv5a -「크림슨헤이즈」,SV5a-074,AR,,0
,,,M이상해꽃 EX,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_102.jpg,포켓몬,,미보유,XY BREAK 확장팩 BASE PACK 20th Anniversary,102/100,SR,,0
,,true,제빈,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_091.png,,,미보유,sv7a -「낙원드래고나」,SV7a-091,SAR,,0
,,,굽이치는물결 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_094.png,포켓몬,,미보유,sv5K -「와일드포스」,SV5K-094,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_103.png,,,보유중,sv11W -「화이트플레어」,SV11W-103,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_133.png,,,미보유,sv6 -「변환의 가면」,SV6-133,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS12a-256.png,,,미보유,s12a -「VSTAR 유니버스」,S12a-256,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_095.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-095,UR,,0
,,true,릴리에의 결심,https://mtg-kr.com/cardimage/poketcgM1L-085.png,,,미보유,m1L -「메가 브레이브」,M1L-085,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-067.png,,,보유중,m1S -「메가 심포니아」,M1S-067,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_182.png,,,미보유,sm8b -「울트라샤이니」,SM8b-182,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_243.png,,,미보유,sm8b -「울트라샤이니」,SM8b-243,SSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_070.png,,,미보유,sm11a -「리믹스바우트」,SM11a-070,SR,,0
,,true,로켓단의 레트라,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_108.png,포켓몬,,보유중,sv10 -「로켓단의 영광」,SV10-108,AR,,0
,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_055.png,포켓몬,,미보유,sm6a -「드래곤스톰」,SM6a-055,SR,,0
,359,,앱솔,https://mtg-kr.com/cardimage/poketcgS12a-191.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-191,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_088.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-088,SR,,0
,,true,해피너스 V,https://mtg-kr.com/cardimage/poketcgS8b-254.png,,,미보유,s8b -「VMAX 클라이맥스」,S8b-254,CSR,,0
,25,,피카츄,https://mtg-kr.com/cardimage/poketcgS10a-073.png,포켓몬,,보유중,s10a -「다크판타스마」,S10a-073,CHR,,0
,,true,블루의 탐색,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_195.png,서포트,,미보유,sm12a -「TAG TEAM GX 태그올스타즈」,SM12a-195,SR,,0
,,true,메가루카리오 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_088.png,포켓몬,,미보유,m1L -「메가 브레이브」,M1L-088,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_073.png,,,보유중,sv5a -「크림슨헤이즈」,SV5a-073,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-081.png,,,보유중,m2 -「인페르노X」,M2-081,AR,,0
,,true,리파,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_091.png,,,미보유,sv4M -「미래의 일섬」,SV4M-091,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-215.png,,,미보유,m2a -「메가드림」,M2a-215,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10P-080.png,,,미보유,s10P -「스페이스 저글러」,S10P-080,HR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_156.png,,,보유중,sv11B -「블랙볼트」,SV11B-156,AR,,0
,,true,번치코 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-217.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-217,CSR,,0
,,true,운향,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_100.png,서포트,,미보유,sv1a -「트리플렛비트」,SV1a-100,SAR,,0
,,true,비브라바,https://mtg-kr.com/cardimage/poketcgSV7a-071.png,,,보유중,sv7a -「낙원드래고나」,SV7a-071,AR,,0
,,true,위유이 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_092.png,,,미보유,sv2D -「클레이버스트」,SV2D-092,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_106.png,,,미보유,sv1S -「스칼렛 ex」,SV1S-106,UR,,0
,,true,리자몽 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-212.png,포켓몬,,미보유,s12a -「VSTAR 유니버스」,S12a-212,SAR,,0
,,true,난천의 패기,https://mtg-kr.com/cardimage/poketcgS12a-236.png,서포트,,보유중,s12a -「VSTAR 유니버스」,S12a-236,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_132.png,,,미보유,sv9 -「배틀파트너즈」,SV9-132,UR,,0
,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_057.png,포켓몬,,미보유,sm10b -「스카이레전드」,SM10b-057,SR,,0
,,true,드래피온 V,https://mtg-kr.com/cardimage/poketcgS12a-227.png,,,보유중,s12a -「VSTAR 유니버스」,S12a-227,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_089.png,,,미보유,sv2D -「클레이버스트」,SV2D-089,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_067.png,,,미보유,sm11a -「리믹스바우트」,SM11a-067,SR,,0
,,true,블루의 탐색,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM9B/SM9b_062.png,서포트,,보유중,sm9b,SM9b-062,SR,,0
,,,기라티나 Vstar,https://mtg-kr.com/cardimage/poketcgS11-125.png,포켓몬,,등급카드,s11 -「로스트어비스」,S11-125,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_080.png,,,미보유,sv7a -「낙원드래고나」,SV7a-080,SR,,0
,,true,리자몽 V,https://mtg-kr.com/cardimage/poketcgS12a-211.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-211,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_074.png,,,보유중,sv5K -「와일드포스」,SV5K-074,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_071.png,,,미보유,sm11a -「리믹스바우트」,SM11a-071,SR,,0
,,true,박사의 연구,https://mtg-kr.com/cardimage/poketcgS12a-245.png,서포트,,미보유,s12a -「VSTAR 유니버스」,S12a-245,SR,,0
,,true,망나뇽 V,https://mtg-kr.com/cardimage/poketcgS7r-074.png,,,미보유,s7R -「창공스트림」,S7r-074,SR,,0
,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_056.png,포켓몬,,미보유,sm10b -「스카이레전드」,SM10b-056,SR,,0
,,true,무한다이노 V,https://mtg-kr.com/cardimage/poketcgS8b-246.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-246,CSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgSV7a-094.png,,,미보유,sv7a -「낙원드래고나」,SV7a-094,UR,,0
,,true,이올브 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-215.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-215,CSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11-123.png,,,미보유,s11 -「로스트어비스」,S11-123,HR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9a-079.png,,,미보유,s9a -「배틀리전」,S9a-079,SR,,0
,,,라우드본 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_097.png,포켓몬,,보유중,sv1a -「트리플렛비트」,SV1a-097,SAR,,0
,25,,피카츄,https://mtg-kr.com/cardimage/poketcgS12a-205.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-205,AR,,0
,,true,니드킹,https://mtg-kr.com/cardimage/poketcgSV2a-174.png,,,보유중,sv2a -「포켓몬 카드 151」,SV2a-174,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_139.png,,,보유중,sv11W -「화이트플레어」,SV11W-139,AR,,0
,,true,버프론 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_172.png,포켓몬,,보유중,sv11W -「화이트플레어」,SV11W-172,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_197.png,,,미보유,sm8b -「울트라샤이니」,SM8b-197,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_110.png,,,보유중,sv7 -「스텔라미라클」,SV7-110,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-108.png,,,미보유,m2 -「인페르노X」,M2-108,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_088.png,,,미보유,sv2D -「클레이버스트」,SV2D-088,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-124.png,,,미보유,s9 -「스타버스」,S9-124,HR,,0
,354,true,다크펫,https://mtg-kr.com/cardimage/poketcgMC-749.png,,,보유중,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-749,없음,,0
,,true,릴리에의 삐삐 ex,https://mtg-kr.com/cardimage/poketcgMC-765.png,,,미보유,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-765,기타 AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-267.png,서포트,,미보유,s8b -「VMAX 클라이맥스」,S8b-267,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_073.png,,,보유중,sv4M -「미래의 일섬」,SV4M-073,AR,,0
,,true,금랑,https://mtg-kr.com/cardimage/poketcgS12a-235.png,서포트,,미보유,s12a -「VSTAR 유니버스」,S12a-235,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_080.png,,,미보유,sv4M -「미래의 일섬」,SV4M-080,SR,,0
,471,,글레이시아 V,https://mtg-kr.com/cardimage/poketcgS6a-077.png,포켓몬,,보유중,s6a -「이브이 히어로즈」,S6a-077,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_170.png,,,미보유,sm8b -「울트라샤이니」,SM8b-170,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_077.png,,,보유중,sv9a -「열풍의 아레나」,SV9a-077,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_082.png,,,미보유,sv7a -「낙원드래고나」,SV7a-082,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_109.png,,,보유중,sv7 -「스텔라미라클」,SV7-109,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_081.png,,,보유중,sv5M -「사이버저지」,SV5M-081,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-217.png,,,미보유,m2a -「메가드림」,M2a-217,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_091.png,,,미보유,sv5M -「사이버저지」,SV5M-091,SR,,0
,,true,케르디오 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_169.png,,,보유중,sv11W -「화이트플레어」,SV11W-169,SAR,,0
,,true,리오르,https://mtg-kr.com/cardimage/poketcgSV1S-086.png,포켓몬,,보유중,sv1S -「스칼렛 ex」,SV1S-086,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_112.png,,,보유중,sv11W -「화이트플레어」,SV11W-112,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_116.png,,,미보유,sv6 -「변환의 가면」,SV6-116,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_200.png,,,미보유,sm8b -「울트라샤이니」,SM8b-200,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_096.png,,,보유중,sv1V -「바이올렛 ex」,SV1V-096,SR,,0
,,true,다투곰 붉은 달 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_225.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-225,SAR,,0
,,true,테라파고스 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_130.png,,,미보유,sv7 -「스텔라미라클」,SV7-130,SAR,,0
,,true,야청,https://mtg-kr.com/cardimage/poketcgS8b-271.png,서포트,,미보유,s8b -「VMAX 클라이맥스」,S8b-271,SR,,0
