raw_database_id,possessions,pokedexNumber,price,rarity,createdAt,cardNumber,series,language,cardName,imageUrl,status,isLegacy,type
4YR4nJvGacae9vgQ0bR0,,,0,SR,,SM10b-062,sm10b -「스카이레전드」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_062.png,미보유,TRUE,서포트
4bEf62JQmKKOcPp0KADI,,52,0,AR,,SV10-109,sv10 -「로켓단의 영광」,,로켓단의 나옹,https://mtg-kr.com/cardimage/poketcgSV10-109.png,보유중,TRUE,포켓몬
4bkQvXvDxyilTU2bogsx,,,0,SR,,M2-097,m2 -「인페르노X」,,,https://mtg-kr.com/cardimage/poketcgM2-097.png,미보유,TRUE,
4btiffzdHHs3rp3jSeW1,,,0,SR,,S12a-257,s12a -「VSTAR 유니버스」,,,https://mtg-kr.com/cardimage/poketcgS12a-257.png,미보유,TRUE,
4f5W9yEg40cxHckl84M6,,,0,SR,,SV9a-076,sv9a -「열풍의 아레나」,,,https://mtg-kr.com/cardimage/poketcgSV9a-076.png,미보유,TRUE,
4fGJy8Hrbm4wRRBsR9ei,,,0,CSR,,S8b-247,s8b -「VMAX 클라이맥스」,,무한다이노 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-247.png,미보유,TRUE,포켓몬
4gMJ0S3vHKJNutXGIgch,,,0,S,,SM8b-185,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-185.png,미보유,TRUE,
4gspnoxfW7N7WiX1YF2p,,,0,S,,SM8b-173,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-173.png,미보유,TRUE,
4hV0jOhdaTDpDL27SpeU,,,0,CHR,,S11a-069,s11a -「백열의 아르카나」,,테르나,https://mtg-kr.com/cardimage/poketcgS11a-069.png,보유중,TRUE,포켓몬
4haKcwk2vXMzAFnNibdc,,,0,기타 AR,,MC-744,MC - MEGA「스타트 덱 100 배틀컬렉션」,,염뉴트,https://mtg-kr.com/cardimage/poketcgMC-744.png,보유중,TRUE,
4ifrUBZgV401PxCuPJV9,,,0,SSR,,SV4a-326,sv4a -「샤이니트레저 ex」,,후딘 ex,https://mtg-kr.com/cardimage/poketcgSV4a-326.png,보유중,TRUE,
4iiCnzVPNaoHiEmWD0Lx,,,0,AR,,M2a-195,m2a -「메가드림」,,,https://mtg-kr.com/cardimage/poketcgM2a-195.png,보유중,TRUE,포켓몬
4izNJRT3s9NultdEXkt8,,,0,SR,,S11-101,s11 -「로스트어비스」,,,https://mtg-kr.com/cardimage/poketcgS11-101.png,미보유,TRUE,
4lwi4asFwVOWi2enqcHT,,,0,SSR,,SM8b-219,sm8b -「울트라샤이니」,,뮤츠 GX,https://mtg-kr.com/cardimage/poketcgSM8b-219.png,미보유,TRUE,포켓몬
4pfnlYTqwm7tmSx2Qavt,,,0,SR,,SV8-127,sv8 -「초전브레이커」,,규리의 눈빛,https://mtg-kr.com/cardimage/poketcgSV8-127.png,미보유,TRUE,서포트
4pyuGKYPNnFGhbQzpBov,,,0,SAR,,M3-115,m3 -「니힐제로」,한국,명희의 격려,https://mtg-kr.com/cardimage/poketcgM3-115.png,보유중,,서포트
4rh2jXKGK3yTkOSUEBUv,,,0,SR,,SV1S-091,sv1S -「스칼렛 ex」,,,https://mtg-kr.com/cardimage/poketcgSV1S-091.png,보유중,TRUE,
54PHaCSNfB8acSM0WIcG,,571,0,SSR,,SM8b-231,sm8b -「울트라샤이니」,,조로아크 GX,https://mtg-kr.com/cardimage/poketcgSM8b-231.png,보유중,TRUE,포켓몬
5AZjGPdFxCc0Uv1cLCSs,,,0,HR,,S11a-086,s11a -「백열의 아르카나」,,,https://mtg-kr.com/cardimage/poketcgS11a-086.png,미보유,TRUE,
5AoNXQbWXsclb2tOGRAV,,,0,SR,,S11-105,s11 -「로스트어비스」,,,https://mtg-kr.com/cardimage/poketcgS11-105.png,미보유,TRUE,
5EqRIXyh2w4snjh8IuJm,,,0,S,,SM8b-172,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-172.png,미보유,TRUE,
5GgsbljJX1uPyZkCUbiq,,,0,SR,,SM6b-060,sm6b -「챔피언로드」,,,,미보유,TRUE,서포트
5HMd0Be1UcvC3QwRvX0o,,,0,SR,,S10P-070,s10P -「스페이스 저글러」,한국,오리진 펄기아 V,https://mtg-kr.com/cardimage/poketcgS10P-070.png,보유중,TRUE,
5JyaS7meBmMT3rXx4sbv,,,0,SR,,SV6a-082,sv6a -「나이트원더러」,,,https://mtg-kr.com/cardimage/poketcgSV6a-082.png,미보유,TRUE,
5KM37B4YjxihK5JJDEIf,,,0,SR,,SV8a-194,sv8a -「테라스탈 페스타 ex」,,추명,https://mtg-kr.com/cardimage/poketcgSV8a-194.png,미보유,TRUE,
5MOormwEN4oQw3zIq9q8,,,0,UR,,SV2D-099,sv2D -「클레이버스트」,,,https://mtg-kr.com/cardimage/poketcgSV2D-099.png,미보유,TRUE,
5N44MLCCLoxqVSXl8K3Z,,,0,CHR,,S8b-197,s8b -「VMAX 클라이맥스」,,,https://mtg-kr.com/cardimage/poketcgS8b-197.png,보유중,TRUE,포켓몬
5NpretoptTioxslGP2JN,,,0,SAR,,SV10-129,sv10 -「로켓단의 영광」,,로켓단의 아테나,https://mtg-kr.com/cardimage/poketcgSV10-129.png,미보유,TRUE,포켓몬
5OENHYH8yW26So35lv6F,,,0,SAR,,SV2D-094,sv2D -「클레이버스트」,,딩루 ex,https://mtg-kr.com/cardimage/poketcgSV2D-094.png,미보유,,포켓몬
5Pe1suSnauywa2gcNH3n,,,0,AR,,SV11W-089,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_089.png,보유중,TRUE,포켓몬
5Tpzk974Zf9NpleQBDsg,,,0,AR,,SV1V-079,sv1V -「바이올렛 ex」,,,https://mtg-kr.com/cardimage/poketcgSV1V-079.png,보유중,TRUE,포켓몬
5VhwiWjjrFxgb65URmuM,,,0,SR,,SV3-123,sv3 - 「흑염의 지배자」,,,https://mtg-kr.com/cardimage/poketcgSV3-123.png,미보유,TRUE,
5W4QOYHyBCWnX7tUlwcw,,,0,,,SC-013,sc -「샤이니 컬렉션」,한국,,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/SC/sc_013.jpg,보유중,,포켓몬
5X3JMaqgSjTtwfNMocQF,,,0,SR,,M3-096,m3 -「니힐제로」,,메가픽시 ex,https://mtg-kr.com/cardimage/poketcgM3-096.png,미보유,,포켓몬
5XCviVzcFONhqkMVou4V,,987,0,AR,,SV5K-076,sv5K -「와일드포스」,,날개치는머리,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_076.png,보유중,TRUE,포켓몬
5XRVB81jSPJmNPahCppr,,384,0,CSR,,S8b-252,s8b -「VMAX 클라이맥스」,,레쿠쟈 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-252.png,보유중,TRUE,포켓몬
5a31S1nt606mb3NhUKLQ,,,0,SR,,SV2P-085,sv2P -「스노해저드」,,,https://mtg-kr.com/cardimage/poketcgSV2P-085.png,미보유,TRUE,
5bJH1tO6X6mBFAndu4is,,,0,S,,SM8b-168,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-168.png,미보유,TRUE,
5eSMxr0e9hlyWfx9OK3s,,,0,SR,,S9-106,s9 -「스타버스」,,,https://mtg-kr.com/cardimage/poketcgS9-106.png,미보유,TRUE,
5fVBcnhjTlmUlnOj43e3,,,0,SAR,,SV3-133,sv3 - 「흑염의 지배자」,,,https://mtg-kr.com/cardimage/poketcgSV3-133.png,보유중,TRUE,
5lNiz0JwjyBNyR06h9aA,,959,0,SAR,,SV2D-093,sv2D -「클레이버스트」,,두드리짱 ex,https://mtg-kr.com/cardimage/poketcgSV2D-093.png,미보유,TRUE,
5lZwfqjPysc4yIH6eNDD,,,0,CHR,,S11a-073,s11a -「백열의 아르카나」,,루브도,https://mtg-kr.com/cardimage/poketcgS11a-073.png,보유중,TRUE,포켓몬
5oRFgFZZakcDesDsoou0,,910,0,AR,,SV1a-079,sv1a -「트리플렛비트」,,악뜨거,https://mtg-kr.com/cardimage/poketcgSV1a-079.png,보유중,TRUE,포켓몬
5pJROqGth8LRoqrummjH,,,0,SAR,,SV5a-091,sv5a -「크림슨헤이즈」,,다투곰 붉은 달 ex,https://mtg-kr.com/cardimage/poketcgSV5a-091.png,미보유,TRUE,
5t9K87SwhDMhI9CIKsHm,,,0,CHR,,S8b-203,s8b -「VMAX 클라이맥스」,일본,내던숭이,https://mtg-kr.com/cardimage/poketcgS8b-203.png,보유중,,포켓몬
5tEBIJzYrIkI9Wi9Vpmy,,,0,SAR,,SV11W-172,sv11W -「화이트플레어」,,버프론 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_172.png,보유중,TRUE,포켓몬
5x1Zn2JOj7msNzFz7UVs,,,0,SAR,,SV1a-097,sv1a -「트리플렛비트」,,라우드본 ex,https://mtg-kr.com/cardimage/poketcgSV1a-097.png,보유중,,포켓몬
5xkRMb54becSDNpF9ioD,,,0,HR,,S10P-085,s10P -「스페이스 저글러」,,,https://mtg-kr.com/cardimage/poketcgS10P-085.png,미보유,TRUE,
5zgmRCgySaia45QUhv06,,,0,AR,,SV11B-104,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_104.png,보유중,TRUE,포켓몬
62Ur341U7EFdPCQbkeMp,,,0,SAR,,SV8a-222,sv8a -「테라스탈 페스타 ex」,한국,날뛰는우레 ex,https://mtg-kr.com/cardimage/poketcgSV8a-222.png,보유중,,포켓몬
67IKVHMYBy3tNMw9laZO,,,0,AR,,SV11B-100,sv11B -「블랙볼트」,,불켜미,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_100.png,보유중,TRUE,포켓몬
6Ez8ScCuOJLcOPtHSJO6,,,0,SAR,,S12a-233,s12a -「VSTAR 유니버스」,,레지기가스 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-233.png,미보유,TRUE,포켓몬
6J8MFRpNI4iNjrVIreUP,,,0,SR,,S5R-076,s5R -「연격마스터」,,연격 우라오스 V,https://mtg-kr.com/cardimage/poketcgS5R-076.png,,,포켓몬
6Nc0gg3CurCFGrwkbAGi,,2,0,AR,,M1L-065,m1L -「메가 브레이브」,한국,이상해풀,https://mtg-kr.com/cardimage/poketcgM1L-065.png,보유중,TRUE,포켓몬
6Wp5TdRqyVUKZ6A9mUqf,,,0,SR,,SV6-119,sv6 -「변환의 가면」,,,https://mtg-kr.com/cardimage/poketcgSV6-119.png,미보유,TRUE,
6Zf5LIMXAY1FiO6mPn7E,,,0,S,,SM8b-177,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-177.png,미보유,TRUE,
6bk9HCBOwzNF84jLGeIY,,,0,HR,,S9-122,s9 -「스타버스」,,,https://mtg-kr.com/cardimage/poketcgS9-122.png,미보유,TRUE,
6cWy8kxwDqfwmeEftvev,,25,0,CHR,,SM11b-054,sm11b -「드림리그」,,피카츄,https://mtg-kr.com/cardimage/poketcgSM11b-054.png,미보유,,포켓몬
6d9QClWBncEZtM6seyZM,,,0,CSR,,S8b-217,s8b -「VMAX 클라이맥스」,,번치코 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-217.png,미보유,TRUE,포켓몬
6gzSzh6jzxB4nA5k4rut,,386,0,AR,,S12a-185,s12a -「VSTAR 유니버스」,,테오키스,https://mtg-kr.com/cardimage/poketcgS12a-185.png,보유중,,포켓몬
6owEl36o3faLwDr3aXVT,,,0,SR,,M1L-078,m1L -「메가 브레이브」,,메가루카리오 ex,https://mtg-kr.com/cardimage/poketcgM1L-078.png,미보유,TRUE,포켓몬
6rmEYshsKkZu1JWOC7wQ,,,0,CSR,,S8b-254,s8b -「VMAX 클라이맥스」,한국,해피너스 V,https://mtg-kr.com/cardimage/poketcgS8b-254.png,보유중,TRUE,포켓몬
6x1AzwSdNQyW2CwsrO0g,,,0,SR,,M3-099,m3 -「니힐제로」,,메가무장조 ex,https://mtg-kr.com/cardimage/poketcgM3-099.png,미보유,,포켓몬
6y6NTN5D2slV8gYqjWhO,,,0,MA,,M2a-232,m2a -「메가드림」,,,https://mtg-kr.com/cardimage/poketcgM2a-232.png,미보유,TRUE,포켓몬
6zPbHdKN33liuqWtj7AX,,,0,AR,,SV11B-098,sv11B -「블랙볼트」,,달막화,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_098.png,보유중,TRUE,포켓몬
704kkcYQREWN6JtmK5Cz,,,0,SAR,,SV8a-224,sv8a -「테라스탈 페스타 ex」,,이브이 ex,https://mtg-kr.com/cardimage/poketcgSV8a-224.png,보유중,TRUE,
70eDoeJ4HanUXWKutbLX,,,0,SAR,,SV6-126,sv6 -「변환의 가면」,,오거폰 화덕의 가면 ex,https://mtg-kr.com/cardimage/poketcgSV6-126.png,미보유,,포켓몬
75MPSp1OBEDbHbGAfX9Q,,,0,SR,,SV10-116,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-116.png,보유중,TRUE,
78el0Z46XhvUhXrzV4iR,,,0,AR,,SV5K-080,sv5K -「와일드포스」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_080.png,보유중,TRUE,포켓몬
78xa4T2BFNnLrtX2py0J,,25,0,CSR,,S8b-223,s8b -「VMAX 클라이맥스」,,피카츄 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-223.png,미보유,,포켓몬
7AapXHJ0XO0VfbcEF8xN,,,0,CHR,,S8b-192,s8b -「VMAX 클라이맥스」,,,https://mtg-kr.com/cardimage/poketcgS8b-192.png,보유중,TRUE,포켓몬
7BjWd4DEDwIlpqtZpi0R,,1,0,AR,,M1L-064,m1L -「메가 브레이브」,한국,이상해씨,https://mtg-kr.com/cardimage/poketcgM1L-064.png,보유중,TRUE,포켓몬
7CkZZvZiQ83IpKIbWFT4,,,0,AR,,SV4M-071,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_071.png,보유중,TRUE,포켓몬
7E4lOSh1WOGRTiCtGB5y,,,0,AR,,SV11B-107,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_107.png,보유중,TRUE,포켓몬
7FG4RSTis2E0wbOmtqm9,,,0,AR,,SV11W-101,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_101.png,보유중,TRUE,포켓몬
7GbZcK9aZW8YyvRSksVh,,500,0,AR,,SV11W-098,sv11W -「화이트플레어」,,염무왕,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,보유중,TRUE,포켓몬
7IQ5hzBCXmjRpcopjxf9,,,0,AR,,M2a-206,m2a -「메가드림」,,,https://mtg-kr.com/cardimage/poketcgM2a-206.png,보유중,TRUE,포켓몬
7K3UM62fKqGSIhf1oKML,,,0,AR,,M2a-201,m2a -「메가드림」,,,https://mtg-kr.com/cardimage/poketcgM2a-201.png,보유중,TRUE,포켓몬
7MfIcoNwMQ1tc5QDiZST,,,0,SR,,M2-107,m2 -「인페르노X」,,빛나,https://mtg-kr.com/cardimage/poketcgM2-107.png,보유중,TRUE,서포트
7Og69Hu3iXGtxCavn3rQ,,,0,AR,,SV7a-074,sv7a -「낙원드래고나」,,애프룡,https://mtg-kr.com/cardimage/poketcgSV7a-074.png,보유중,TRUE,포켓몬
7P2xc4qL1sWXcqsDisan,,647,0,AR,,S12a-179,s12a -「VSTAR 유니버스」,,케르디오,https://mtg-kr.com/cardimage/poketcgS12a-179.png,보유중,,포켓몬
7R0wJ9Gb9Mu7u2l0ualY,,,0,SR,,SV1S-096,sv1S -「스칼렛 ex」,,,https://mtg-kr.com/cardimage/poketcgSV1S-096.png,보유중,TRUE,
7TBxqOuloBM3zEbnwiD7,,,0,SR,,SV11W-159,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_159.png,보유중,TRUE,
7WPbUBX62rzrBKegpsfx,,,0,AR,,SV11B-156,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_156.png,보유중,TRUE,포켓몬
7X4fAZ4W7XA4hEurFek2,,,0,SR,,SV8a-188,sv8a -「테라스탈 페스타 ex」,,네리네,https://mtg-kr.com/cardimage/poketcgSV8a-188.png,미보유,TRUE,
7XEOQHLuNbMNtPAQpnta,,,0,SR,,SM12a-177,sm12a -「TAG TEAM GX 태그올스타즈」,,에브이&테오키스 GX,https://mtg-kr.com/cardimage/poketcgSM12a-177.png,,,
7XyEqhDC18FTABj1nZ9g,,,0,SAR,,SV1S-102,sv1S -「스칼렛 ex」,,위대한엄니 ex,https://mtg-kr.com/cardimage/poketcgSV1S-102.png,미보유,TRUE,
7ZypI80YMYgETLFcolEP,,,0,SR,,M2-098,m2 -「인페르노X」,,,https://mtg-kr.com/cardimage/poketcgM2-098.png,미보유,TRUE,
7etYBEMBOAMKJ54RjfK1,,103,0,AR,,M1L-066,m1L -「메가 브레이브」,,나시,https://mtg-kr.com/cardimage/poketcgM1L-066.png,보유중,TRUE,포켓몬
7i2vE0PQZHp93Q7K5aoo,,,0,SR,,SM10b-056,sm10b -「스카이레전드」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_056.png,미보유,,포켓몬
7plvb5aUanM1cvLgUShv,,,0,AR,,SV7-106,sv7 -「스텔라미라클」,한국,래비풋,https://mtg-kr.com/cardimage/poketcgSV7-106.png,보유중,TRUE,포켓몬
7shBP5DhS22f9SyaBUCV,,,0,SR,,SV5a-081,sv5a -「크림슨헤이즈」,,,https://mtg-kr.com/cardimage/poketcgSV5a-081.png,미보유,TRUE,
7t2AgB3yM6X8m1iQtFfd,,282,0,SAR,,SV4a-348,sv4a -「샤이니트레저 ex」,,가디안 ex,https://mtg-kr.com/cardimage/poketcgSV4a-348.png,미보유,,포켓몬
82AsM1wJSdjoPbzwYqtZ,,,0,AR,,SV3-112,sv3 - 「흑염의 지배자」,,찌리배리,https://mtg-kr.com/cardimage/poketcgSV3-112.png,보유중,TRUE,포켓몬
84AuGD2OlhykLpVcybqh,,,0,SAR,,SV7-131,sv7 -「스텔라미라클」,,브라이어,https://mtg-kr.com/cardimage/poketcgSV7-131.png,미보유,TRUE,
8Do9YxVEOA115TuM3QFK,,,0,SR,,S7r-068,s7R -「창공스트림」,한국,,https://mtg-kr.com/cardimage/poketcgS7R-068.png,미보유,TRUE,
8FbEmPXKX9bQcYsIxZDW,,,0,AR,,SV7-109,sv7 -「스텔라미라클」,한국,제라오라,https://mtg-kr.com/cardimage/poketcgSV7-109.png,보유중,TRUE,포켓몬
8IrKOzELbiIpm8t5I8kt,,,0,SAR,,SV5M-096,sv5M -「사이버저지」,,벨의 진심,https://mtg-kr.com/cardimage/poketcgSV5M-096.png,미보유,TRUE,
8LgmtzVI54dnWj8UmMtv,,,0,SAR,,S12a-236,s12a -「VSTAR 유니버스」,,난천의 패기,https://mtg-kr.com/cardimage/poketcgS12a-236.png,보유중,TRUE,서포트
8MbhQ8DK5BE5SYshW5DS,,,0,SR,,SV7-118,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-118.png,미보유,TRUE,
8ODTiJR0nENBMgPMnQVS,,,0,SR,,S7r-074,s7R -「창공스트림」,한국,망나뇽 V,https://mtg-kr.com/cardimage/poketcgS7R-074.png,미보유,TRUE,
8Sy5E71BsTAMYWfIBHgd,,,0,SR,,SM12a-190,sm12a -「TAG TEAM GX 태그올스타즈」,,그린의 전략,https://mtg-kr.com/cardimage/poketcgSM12a-190.png,미보유,TRUE,서포트
8ViojzBGwUJTB9WZTUg7,,,0,SSR,,SM8b-207,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-207.png,미보유,TRUE,
8ZfJ8fdFXb36DRxTZ3gH,,,0,AR,,SV5K-074,sv5K -「와일드포스」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_074.png,보유중,TRUE,포켓몬
8ZtWOM4btX0dqopXEcPy,,,0,SR,,S10P-079,s10P -「스페이스 저글러」,,주혜,https://mtg-kr.com/cardimage/poketcgS10P-079.png,미보유,TRUE,서포트
8cOWdM15KV6S2yPxgpaL,,,0,AR,,SV1S-084,sv1S -「스칼렛 ex」,,킬리아,https://mtg-kr.com/cardimage/poketcgSV1S-084.png,보유중,TRUE,포켓몬
8e1zJYFA3YTNe9eAoTE8,,,0,SR,,SM9b-056,sm9b -「풀메탈월」,,페로코체&매시붕 GX,https://mtg-kr.com/cardimage/poketcgSM9b-056.png,,,
8gpu1OjBkoidHgcUQCHS,,498,0,AR,,SV11W-096,sv11W -「화이트플레어」,,뚜꾸리,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_096.png,보유중,TRUE,포켓몬
8hplzoOJMow4RRp7bUQC,,,0,SSR,,SM8b-237,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-237.png,미보유,TRUE,
8iY9xCrmNoRd8r8r6bSK,,,0,SR,,SV1S-100,sv1S -「스칼렛 ex」,,지니어,https://mtg-kr.com/cardimage/poketcgSV1S-100.png,미보유,TRUE,서포트
8jJY0qWHjlm9bi8ZhKau,,,0,AR,,SV11B-145,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_145.png,보유중,TRUE,포켓몬
8kbbF166w9kx1vHmaA8t,,,0,,,S10a-081,s10a -「다크판타스마」,,,https://mtg-kr.com/cardimage/poketcgS10a-081.png,미보유,TRUE,
8khnTGd4eEpVXHd1ew8B,,1007,0,SR,,SV1S-094,sv1S -「스칼렛 ex」,,코라이돈 ex,https://mtg-kr.com/cardimage/poketcgSV1S-094.png,보유중,TRUE,
8lDfmtkZyiqfePyGbZdE,,,0,CSR,,S8b-215,s8b -「VMAX 클라이맥스」,한국,이올브 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-215.png,보유중,TRUE,포켓몬
8n8FmOzMnH8T9FUE2tQ1,,,0,SR,,S7D-071,s7D -「마천퍼펙트」,,,https://mtg-kr.com/cardimage/poketcgS7D-071.png,,,
8sVByBM4UqRzMFLSO1iN,,3,0,SAR,,SV2a-200,sv2a -「포켓몬 카드 151」,한국,이상해꽃 ex,https://mtg-kr.com/cardimage/poketcgSV2a-200.png,보유중,TRUE,포켓몬
8zpShqRSUocghApterkQ,,6,0,SAR,,SV2a-201,sv2a -「포켓몬 카드 151」,한국,리자몽 ex,https://mtg-kr.com/cardimage/poketcgSV2a-201.png,보유중,,포켓몬
902iWt4pnThpHhN4fjAQ,,487,0,SR,,S11-110,s11 -「로스트어비스」,한국,기라티나 V,https://mtg-kr.com/cardimage/poketcgS11-110.png,미보유,TRUE,
94ffIBjfYMbhA3bW9sGc,,,0,SR,,S8b-257,s8b -「VMAX 클라이맥스」,,두송,https://mtg-kr.com/cardimage/poketcgS8b-257.png,미보유,TRUE,서포트
9778gDH4aVEJ0Eg8hRjg,,,0,SR,,S10P-072,s10P -「스페이스 저글러」,,,https://mtg-kr.com/cardimage/poketcgS10P-072.png,미보유,TRUE,
98NdsMgkOeWRd72ivzDf,,,0,SR,,SV1S-093,sv1S -「스칼렛 ex」,,,https://mtg-kr.com/cardimage/poketcgSV1S-093.png,미보유,TRUE,
99Azv5xmhhPl18bhnmus,,,0,SR,,S11-106,s11 -「로스트어비스」,,프테라 V,https://mtg-kr.com/cardimage/poketcgS11-106.png,미보유,TRUE,
99yHlgKuVD8BCQtJC8Wv,,,0,SR,,SV4a-345,sv4a -「샤이니트레저 ex」,,팔데아의 학생,https://mtg-kr.com/cardimage/poketcgSV4a-345.png,보유중,TRUE,서포트
9B6jfWU5fwZYeUAXPIeb,,,0,CHR,,S9a-070,s9a -「배틀리전」,,신비록,https://mtg-kr.com/cardimage/poketcgS9a-070.png,보유중,TRUE,포켓몬
9BoedhCVlnSL9nu5NYKo,,208,0,AR,,M1L-073,m1L -「메가 브레이브」,,강철톤,https://mtg-kr.com/cardimage/poketcgM1L-073.png,보유중,TRUE,포켓몬
9DIt7fb7acSpgtVr4yQZ,,,0,SR,,SV5M-089,sv5M -「사이버저지」,,,https://mtg-kr.com/cardimage/poketcgSV5M-089.png,미보유,TRUE,
9HE8trIwgacLagrHO87c,,,0,AR,,SV11B-088,sv11B -「블랙볼트」,,샤비,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,보유중,TRUE,포켓몬
9Mb0RkSSW8YUGINlpdyg,,,0,HR,,S9-123,s9 -「스타버스」,,,https://mtg-kr.com/cardimage/poketcgS9-123.png,미보유,TRUE,
9NzLiFyEDJoHuWf21Nqu,,,0,SR,,SM8b-156,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-156.png,미보유,TRUE,
9OBWnRWjqG66Dm3pLTMH,,,0,AR,,SV11B-097,sv11B -「블랙볼트」,,비크티니,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_097.png,보유중,TRUE,포켓몬
9OrIICPHpK68lDNWLHZ4,,,0,SR,,SV5K-092,sv5K -「와일드포스」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_092.png,미보유,TRUE,
9PWwktoz5kKJPWhMX8I0,,,0,RR,,SM12a-083,sm12a -「TAG TEAM GX 태그올스타즈」,,루카리오&멜메탈 GX,https://mtg-kr.com/cardimage/poketcgSM12a-083.png,,,
9Ph3kp0P4X91AWlqn5xr,,907,0,AR,,SV1a-076,sv1a -「트리플렛비트」,,나로테,https://mtg-kr.com/cardimage/poketcgSV1a-076.png,보유중,,포켓몬
9RcNwF8X5bijpru0RFBq,,,0,AR,,SV11B-091,sv11B -「블랙볼트」,,치릴리,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_091.png,보유중,TRUE,포켓몬
9RiQ3xndyXCDAlhprVgc,,,0,AR,,SV11B-122,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_122.png,보유중,TRUE,포켓몬
9SEbEoDyUYiExoCDtVYV,,4,0,AR,,SV2a-168,sv2a -「포켓몬 카드 151」,,파이리,https://mtg-kr.com/cardimage/poketcgSV2a-168.png,보유중,TRUE,포켓몬
9T5BO65oMgmaPKIF7w9P,,,0,AR,,SV10-110,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-110.png,보유중,TRUE,포켓몬
9TFQe1ApQKHWigiPGe6k,,,0,SR,,S9-114,s9 -「스타버스」,,체렌의 배려심,https://mtg-kr.com/cardimage/poketcgS9-114.png,미보유,TRUE,
9TlDQVYEXz8W6uhK1qvN,,,0,SR,,SV9-116,sv9 -「배틀파트너즈」,,,https://mtg-kr.com/cardimage/poketcgSV9-116.png,미보유,TRUE,
9VJQn7AQrKoZph3fbTNR,,,0,AR,,SV5a-073,sv5a -「크림슨헤이즈」,,,https://mtg-kr.com/cardimage/poketcgSV5a-073.png,보유중,TRUE,포켓몬
9VnA8lQ8OL5ltK2KZs9Z,,,0,AR,,SV9a-073,sv9a -「열풍의 아레나」,,,https://mtg-kr.com/cardimage/poketcgSV9a-073.png,보유중,TRUE,포켓몬
